date of birth;age;sex;account;id;issued;active;payroll;segment
11.01.1955;62;Female;Long life deposit;01-0102-D-77711033;1;1;0;Retired
02.10.1945;71;Female;Long life deposit;01-0596-D-77749889;0;0;0;Retired
15.01.1972;45;Female;Long life deposit;01-0809-D-77752906;0;0;0;Workers
22.09.1956;60;Female;Long life deposit;01-0102-D-77749033;0;0;0;Retired
24.08.1965;51;Female;Long life deposit;01-0165-D-77766763;0;0;0;Workers
17.12.1955;61;Male;Long life deposit;01-0165-D-77769955;0;0;0;Retired
28.04.1953;63;Male;Long life deposit;01-0102-D-77722539;0;0;0;Retired
04.05.1954;62;Male;Long life deposit;01-0102-D-77748923;0;0;0;Retired
17.05.1956;60;Female;Long life deposit;01-0102-D-77749365;0;0;0;Retired
03.05.1952;64;Female;Long life deposit;01-0165-D-77786719;0;0;0;Retired
30.04.1965;51;Female;Long life deposit;01-0165-D-77758090;0;0;0;Workers
09.05.1953;63;Female;Long life deposit;01-0102-D-77738784;0;0;0;Retired
21.10.1958;58;Female;Long life deposit;01-0102-D-77739499;1;1;0;Retired
06.08.1944;72;Female;Long life deposit;01-0102-D-77708614;0;0;0;Retired
10.09.1936;80;Female;Long life deposit;01-0165-D-77740238;0;0;0;Retired
24.02.1964;53;Female;Long life deposit;01-0165-D-77750260;0;0;0;Workers
02.06.1938;78;Female;Long life deposit;01-0165-D-77770331;0;0;0;Retired
20.10.1949;67;Female;Long life deposit;01-0102-D-77779595;0;0;0;Retired
15.09.1947;69;Male;Long life deposit;01-0165-D-77779966;0;0;0;Retired
04.02.1953;64;Male;Long life deposit;01-0102-D-77750071;0;0;0;Retired
06.12.1951;65;Male;Long life deposit;01-0165-D-77757815;0;0;0;Retired
20.08.1955;61;Female;Long life deposit;01-0165-D-77753555;1;0;0;Retired
02.07.1945;71;Female;Long life deposit;01-0102-D-77729161;1;0;0;Retired
16.02.1949;68;Female;Long life deposit;01-0102-D-77751099;0;0;0;Retired
29.01.1961;56;Female;Long life deposit;01-0102-D-77711930;0;0;0;Retired
18.04.1957;59;Female;Long life deposit;01-0102-D-77778120;0;0;0;Retired
10.07.1969;47;Male;Long life deposit;01-0102-D-77711193;1;0;0;Workers
30.12.1979;37;Female;Long life deposit;01-0102-D-77726709;1;0;0;Workers
26.07.1950;66;Male;Long life deposit;01-0165-D-77756173;1;0;0;Retired
26.11.1949;67;Male;Long life deposit;01-0102-D-77713952;0;0;0;Retired
05.07.1976;40;Male;Long life deposit;01-0102-D-77723922;0;0;0;Workers
09.11.1955;61;Female;Long life deposit;01-0165-D-77753640;0;0;1;Retired
04.12.1957;59;Female;Long life deposit;01-0102-D-77722680;0;0;0;Retired
11.07.1946;70;Male;Long life deposit;01-0102-D-77719640;1;1;0;Retired
30.12.1948;68;Female;Long life deposit;01-0102-D-77743339;0;0;0;Retired
24.01.1949;68;Female;Long life deposit;01-0102-D-77749155;1;0;0;Retired
28.07.1960;56;Female;Long life deposit;01-0165-D-77751819;0;0;0;Retired
25.05.1950;66;Female;Long life deposit;01-0102-D-77757960;0;0;0;Retired
20.03.1948;68;Female;Long life deposit;01-0102-D-77749740;1;0;0;Retired
02.02.1946;71;Male;Long life deposit;01-0102-D-77717689;0;0;0;Retired
12.08.1952;64;Male;Long life deposit;01-4512-D-77725008;0;0;0;Retired
14.05.1953;63;Female;Long life deposit;01-0102-D-77753897;1;0;0;Retired
12.08.1957;59;Female;Long life deposit;01-0102-D-77718637;0;0;0;Retired
09.09.1955;61;Female;Long life deposit;01-0102-D-77718397;0;0;0;Retired
22.08.1958;58;Female;Long life deposit;01-0102-D-77722429;1;1;0;Retired
16.10.1955;61;Male;Long life deposit;01-0165-D-77785586;0;0;0;Retired
16.12.1948;68;Female;Long life deposit;01-0102-D-77748516;0;0;0;Retired
01.02.1958;59;Female;Long life deposit;01-0102-D-77761855;1;0;0;Retired
29.07.1932;84;Female;Long life deposit;01-0102-D-77725532;0;0;0;Retired
03.08.1988;28;Male;Long life deposit;01-0602-D-77741185;0;0;0;Workers
03.12.1978;38;Female;Long life deposit;01-0102-D-77711580;0;0;0;Workers
03.01.1987;30;Female;Long life deposit;01-0000-D-77711666;0;0;0;Workers
02.02.1946;71;Female;Long life deposit;01-0165-D-77753466;0;0;0;Retired
05.09.1987;29;Female;Long life deposit;01-0102-D-77742533;1;1;0;Workers
27.07.1949;67;Male;Long life deposit;01-0102-D-77707132;0;0;0;Retired
15.02.1946;71;Female;Long life deposit;01-0165-D-77787289;1;0;0;Retired
16.11.1987;29;Male;Long life deposit;01-0102-D-77746971;0;0;0;Workers
28.01.1947;70;Male;Long life deposit;01-0165-D-77743099;1;0;0;Retired
06.05.1951;65;Female;Long life deposit;01-0102-D-77748551;0;0;0;Retired
29.12.1935;81;Female;Long life deposit;01-0165-D-77763629;1;0;0;Retired
15.07.1955;61;Male;Long life deposit;01-0102-D-77750180;0;0;0;Retired
14.02.1956;61;Male;Long life deposit;01-0102-D-77740092;0;0;0;Retired
01.08.1938;78;Male;Long life deposit;01-0102-D-77751280;1;1;0;Retired
02.01.1972;45;Male;Long life deposit;01-0102-D-77722462;1;0;0;Workers
24.02.1965;52;Female;Long life deposit;01-0165-D-77745670;0;0;1;Workers
25.06.1949;67;Male;Long life deposit;01-0165-D-77780471;0;0;0;Retired
14.05.1938;78;Female;Long life deposit;01-0165-D-77767652;1;0;0;Retired
11.11.1956;60;Female;Long life deposit;01-0102-D-77751841;0;0;0;Retired
11.08.1976;40;Male;Long life deposit;01-0102-D-77716477;0;0;0;Workers
26.02.1954;63;Male;Long life deposit;01-0102-D-77711229;0;0;0;Retired
03.07.1954;62;Female;Long life deposit;01-0102-D-77713062;0;0;0;Retired
15.11.1950;66;Male;Long life deposit;01-0165-D-77783213;1;0;0;Retired
27.10.1945;71;Female;Long life deposit;01-0102-D-77748802;0;0;0;Retired
14.04.1961;55;Female;Long life deposit;01-0165-D-77761325;0;0;0;Retired
04.10.1978;38;Female;Long life deposit;01-0102-D-77711468;0;0;0;Workers
10.09.1949;67;Female;Long life deposit;01-4596-D-77742696;0;0;0;Retired
04.09.1935;81;Male;Long life deposit;01-0165-D-77780816;1;0;0;Retired
10.05.1961;55;Female;Long life deposit;01-0102-F-5342261;1;1;0;Retired
04.09.1945;71;Female;Long life deposit;01-0102-D-77724091;0;0;0;Retired
01.08.1981;35;Female;Long life deposit;01-0102-D-77705264;0;0;0;Workers
27.08.1990;26;Female;Long life deposit;01-0165-D-77763657;1;1;0;Workers
14.03.1952;64;Female;Long life deposit;01-0165-F-5322163;1;1;0;Retired
28.11.1955;61;Male;Long life deposit;01-0102-D-77737937;0;0;0;Retired
02.01.1976;41;Male;Long life deposit;01-0102-D-77717722;0;0;0;Workers
12.03.1951;65;Female;Long life deposit;01-0102-D-77711143;0;0;0;Retired
25.10.1933;83;Female;Long life deposit;01-0102-D-77722960;0;0;0;Retired
13.03.1955;61;Female;Long life deposit;01-0102-D-77749332;0;0;0;Retired
24.03.1952;64;Female;Long life deposit;01-0102-D-77752221;0;0;0;Retired
19.03.1970;46;Male;Long life deposit;01-0102-F-5323730;1;0;0;Workers
18.11.1952;64;Female;Long life deposit;01-0102-D-77751109;0;0;0;Retired
08.02.1949;68;Male;Long life deposit;01-0102-D-77723149;1;0;0;Retired
22.12.1961;55;Female;Long life deposit;01-0102-D-77740538;0;0;0;Retired
15.04.1978;38;Female;Long life deposit;01-0102-D-77710687;1;0;0;Workers
16.10.1936;80;Female;Long life deposit;01-0102-D-77741946;1;0;0;Retired
09.03.1947;69;Female;Long life deposit;01-0165-D-77753552;0;0;0;Retired
16.03.1961;55;Female;Long life deposit;01-0102-D-77762411;0;0;0;Retired
06.12.1938;78;Male;Long life deposit;01-0102-D-77738159;1;0;0;Retired
22.05.1962;54;Male;Long life deposit;01-0165-D-77785816;0;0;0;Workers
16.11.1984;32;Male;Long life deposit;01-0102-D-77747112;1;0;0;Workers
01.01.1955;62;Male;Long life deposit;01-0102-D-77728958;0;0;0;Retired
21.11.1986;30;Male;Long life deposit;01-0102-D-77702745;1;1;0;Workers
29.03.1959;57;Male;Long life deposit;01-0102-D-77721265;0;0;0;Workers
20.07.1959;57;Female;Long life deposit;01-0102-D-77759006;0;0;0;Retired
30.06.1950;66;Female;Long life deposit;01-0102-D-77717086;1;0;0;Retired
13.03.1946;70;Female;Long life deposit;01-0102-D-77720175;1;0;0;Retired
29.07.1985;31;Male;Long life deposit;01-0102-D-77720183;0;0;0;Workers
14.04.1939;77;Male;Long life deposit;01-0102-D-77778779;0;0;0;Retired
28.06.1947;69;Male;Long life deposit;01-0102-D-77713775;0;0;0;Retired
29.07.1962;54;Female;Long life deposit;01-0102-D-77702107;0;0;0;Workers
17.01.1954;63;Female;Long life deposit;01-0102-D-77748489;1;0;0;Retired
14.03.1954;62;Female;Long life deposit;01-0102-D-77745944;0;0;1;Retired
15.01.1936;81;Female;Long life deposit;01-0102-D-77731195;0;0;0;Retired
08.12.1950;66;Female;Long life deposit;01-0102-D-77742368;1;0;0;Retired
07.03.1958;58;Female;Long life deposit;01-0102-F-5319508;1;0;0;Retired
12.11.1948;68;Female;Long life deposit;01-0102-D-77704397;1;0;0;Retired
24.03.1955;61;Male;Long life deposit;01-0165-D-77761225;1;0;1;Retired
06.12.1952;64;Female;Long life deposit;01-0102-D-77711145;1;0;0;Retired
05.01.1950;67;Female;Long life deposit;01-0102-D-77724179;1;0;0;Retired
23.09.1954;62;Female;Long life deposit;01-0102-D-77717497;1;0;0;Retired
13.07.1965;51;Male;Long life deposit;01-0165-D-77727770;0;0;0;Workers
04.03.1986;30;Female;001-Вклад Субсидия;01-0165-GR-7682696;1;0;0;Workers
02.09.1958;58;Male;001-Вклад Субсидия;01-0165-GR-7681836;0;0;1;Workers
21.05.1946;70;Female;001-Вклад Субсидия;01-0165-GR-7681655;1;0;0;Retired
15.05.1951;65;Female;001-Вклад Субсидия;01-0165-GR-7680119;1;0;1;Retired
30.01.1983;34;Female;001-Вклад Субсидия;01-0165-GR-7680991;0;0;0;Workers
09.09.1946;70;Female;001-Вклад Субсидия;01-0165-GR-7681598;1;0;0;Retired
12.11.1975;41;Male;001-Вклад Субсидия;01-0102-GR-7673637;1;0;0;Workers
28.11.1979;37;Female;001-Вклад Субсидия;01-0165-GR-7679531;1;1;0;Workers
07.11.1989;27;Female;001-Вклад Субсидия;01-0165-GR-7681357;1;0;0;Workers
29.05.1988;28;Female;001-Вклад Субсидия;01-0165-GR-7678966;1;0;1;Workers
11.01.1990;27;Female;001-Вклад Субсидия;01-6003-GR-7682820;0;0;0;Workers
26.01.1961;56;Female;001-Вклад Субсидия;01-4595-GR-7676139;0;0;0;Retired
06.06.1981;35;Male;001-Сотрудники Зарплатная;01-00-S-3000009;0;0;0;Workers
24.11.1989;27;Male;001-Сотрудники Зарплатная;01-0000-S-3014136;0;0;0;Workers
11.01.1977;40;Male;001-Сотрудники Зарплатная;01-4502-S-3017645;0;0;0;Workers
24.09.1987;29;Male;001-Сотрудники Зарплатная;01-0000-S-3009550;0;0;0;Premium
08.12.1979;37;Male;001-Сотрудники Зарплатная;01-0000-SV-2300001;0;0;0;Workers
26.09.1989;27;Female;ABB individuals;01-0165-F-5359114;1;0;1;Workers
10.10.1989;27;Female;ABB individuals;01-0102-F-5350660;1;1;0;Workers
15.01.1987;30;Female;ABB individuals;01-0102-F-5340668;1;0;0;Workers
20.09.1994;22;Female;ABB individuals;01-0102-F-5342728;1;0;0;Students
30.07.1948;68;Female;ABB individuals;01-0102-F-5355890;1;0;0;Retired
07.04.1953;63;Female;ABB individuals;01-0102-F-5353028;1;0;0;Retired
25.04.1989;27;Female;ABB individuals;01-0102-F-5354685;1;0;1;Workers
02.07.1991;25;Male;ABB individuals;01-0102-F-5349669;1;1;1;Workers
28.07.1997;19;Female;ABB individuals;01-0102-F-5325830;1;1;0;Students
10.02.1981;36;Female;ABB individuals;01-0102-F-5351968;1;1;0;Workers
23.02.1988;29;Female;ABB individuals;01-0102-F-5344715;1;0;1;Workers
09.05.1946;70;Female;ABB individuals;01-0102-F-5351888;1;0;0;Retired
08.08.1985;31;Female;ABB individuals;01-0102-F-5351306;1;0;0;Workers
25.05.1983;33;Male;ABB individuals;01-0102-F-5359044;1;0;0;Workers
19.02.1962;55;Female;ABB individuals;01-0102-F-5354610;1;1;0;Retired
04.04.1978;38;Female;ABB individuals;01-0102-F-5348210;1;1;1;Workers
04.08.1960;56;Male;ABB individuals;01-0102-F-5346472;1;0;1;Workers
01.01.1957;60;Male;ABB individuals;01-0102-F-5348207;1;0;1;Retired
23.08.1950;66;Female;ABB individuals;01-0102-F-5357270;1;0;0;Retired
31.05.1998;18;Female;ABB individuals;01-0102-F-5351320;1;0;0;Students
25.01.1978;39;Female;ABB individuals;01-0102-F-5340957;1;1;1;Workers
22.11.1945;71;Male;ABB individuals;01-0102-F-5352660;1;0;0;Retired
26.08.1967;49;Male;ABB individuals;01-0102-F-5342749;1;1;0;Workers
02.02.2004;13;Female;ABB individuals;01-0102-F-5337840;0;0;0;Schoolers
04.10.1971;45;Male;ABB individuals;01-0102-F-5351096;1;1;0;Workers
16.04.1959;57;Female;ABB individuals;01-0102-F-5350843;1;0;1;Retired
31.12.1986;30;Male;ABB individuals;01-0102-F-5349724;1;0;1;Workers
13.09.1952;64;Female;ABB individuals;01-0165-F-5358759;1;0;0;Retired
20.03.1975;41;Male;ABB individuals;01-0102-F-5348313;1;0;1;Workers
15.04.1990;26;Female;ABB individuals;01-0102-F-5354611;1;0;0;Workers
22.10.1985;31;Male;ABB individuals;01-0102-F-5335940;0;0;0;Workers
03.08.1992;24;Female;ABB individuals;01-0102-F-5348838;1;0;0;Students
25.06.1983;33;Female;ABB individuals;01-0102-F-5356370;1;0;1;Workers
03.09.1976;40;Female;ABB individuals;01-0102-F-5341214;1;0;0;Workers
28.12.1985;31;Female;ABB individuals;01-0165-F-5353296;0;0;0;Workers
22.12.1988;28;Male;ABB individuals;01-0165-F-5354072;1;1;0;Workers
10.11.1985;31;Male;ABB individuals;01-0102-F-5352829;1;0;0;Workers
10.05.1976;40;Male;ABB individuals;01-0102-F-5348232;1;0;0;Workers
15.02.1989;28;Female;ABB individuals;01-0102-F-5331247;1;0;0;Workers
01.09.1983;33;Female;ABB individuals;01-0102-F-5353585;1;0;1;Workers
16.11.1966;50;Female;ABB individuals;01-0165-F-5353950;1;0;0;Workers
05.01.1968;49;Male;ABB individuals;01-0102-F-5340654;1;0;0;Premium
27.08.1970;46;Female;ABB individuals;01-0102-F-5331976;1;1;0;Workers
27.08.1969;47;Male;ABB individuals;01-0102-F-5340556;1;0;1;Workers
29.07.1978;38;Male;ABB individuals;01-0165-F-5357253;1;0;0;Workers
17.07.1990;26;Female;ABB individuals;01-0102-F-5355371;1;0;1;Workers
12.12.1985;31;Female;ABB individuals;01-0102-F-5349613;1;0;1;Workers
16.11.1992;24;Female;ABB individuals;01-0102-F-5352344;1;0;1;Students
28.04.1985;31;Female;ABB individuals;01-0165-F-5358556;1;0;0;Workers
19.11.1937;79;Female;ABB individuals;01-0102-F-5340647;1;0;0;Retired
15.08.1956;60;Male;ABB individuals;01-0102-F-5342730;1;0;1;Retired
18.02.1978;39;Male;ABB individuals;01-0102-F-5333648;1;1;0;Workers
11.03.1983;33;Male;ABB individuals;01-0102-F-5348213;1;0;0;Workers
06.03.1958;58;Male;ABB individuals;01-0102-F-5357589;1;0;0;Workers
20.04.1960;56;Male;ABB individuals;01-0165-F-5349336;1;0;1;Workers
23.09.1987;29;Female;ABB individuals;01-0165-F-5348913;1;0;0;Workers
17.01.1987;30;Female;ABB individuals;01-0102-F-5353571;1;0;1;Workers
22.02.1967;50;Male;ABB individuals;01-0165-F-5356379;1;0;0;Workers
28.10.1987;29;Female;ABB individuals;01-0102-F-5350141;1;0;1;Workers
30.01.1983;34;Male;ABB individuals;01-0102-F-5343300;1;0;0;Workers
01.08.1976;40;Female;ABB individuals;01-0102-F-5332306;1;0;1;Workers
27.05.1992;24;Male;ABB individuals;01-0102-F-5331224;1;0;0;Students
16.09.1978;38;Female;ABB individuals;01-0102-F-5353953;1;0;0;Workers
26.07.1952;64;Male;ABB individuals;01-0102-F-5350659;1;0;0;Retired
17.11.1958;58;Male;ABB individuals;01-0102-F-5355085;1;0;0;Workers
18.06.1978;38;Female;ABB individuals;01-0102-F-5348165;1;0;0;Workers
19.09.1991;25;Female;ABB individuals;01-0165-F-5352767;1;0;1;Workers
10.02.1985;32;Female;ABB individuals;01-0102-F-5344555;1;0;1;Workers
09.11.1958;58;Female;ABB individuals;01-0102-F-5332063;1;0;1;Retired
17.01.1991;26;Female;ABB individuals;01-0102-F-5351772;1;0;0;Workers
17.08.1960;56;Male;ABB individuals;01-0102-F-5338651;1;0;0;Workers
12.04.1998;18;Male;ABB individuals;01-0102-F-5350263;1;0;0;Students
18.02.1988;29;Female;ABB individuals;01-0102-F-5350657;1;0;0;Workers
23.03.1968;48;Male;ABB individuals;01-0102-F-5358078;1;1;0;Workers
18.05.1997;19;Female;ABB individuals;01-0165-F-5351742;1;0;1;Students
14.08.1959;57;Female;ABB individuals;01-0102-F-5344544;1;0;0;Retired
23.02.1994;23;Male;ABB individuals;01-0102-F-5349762;1;0;0;Students
04.02.1990;27;Female;ABB individuals;01-0102-F-5348290;1;0;0;Workers
02.05.1988;28;Female;ABB individuals;01-0102-F-5350130;1;0;0;Workers
01.03.1990;27;Male;ABB individuals;01-0102-F-5328352;1;0;0;Workers
21.01.1958;59;Male;ABB individuals;01-0102-F-5351359;1;0;1;Workers
16.04.1958;58;Male;ABB individuals;01-0102-F-5348262;1;0;1;Workers
22.07.1987;29;Female;ABB individuals;01-0102-F-5332934;1;1;0;Workers
02.07.1979;37;Male;ABB individuals;01-0102-F-5349684;1;1;0;Workers
13.10.1986;30;Male;ABB individuals;01-0102-F-5349114;1;1;0;Workers
21.02.1980;37;Male;ABB individuals;01-0102-F-5350413;1;0;0;Workers
10.06.1960;56;Female;ABB individuals;01-0165-F-5349355;1;0;1;Retired
04.11.1974;42;Male;ABB individuals;01-0102-F-5350295;1;0;1;Workers
01.11.1965;51;Female;ABB individuals;01-0165-F-5357048;1;0;0;Workers
22.09.1976;40;Male;ABB individuals;01-0102-F-5349951;1;0;0;Workers
01.10.1984;32;Female;ABB individuals;01-0102-F-5359322;1;0;0;Workers
05.10.1985;31;Female;ABB individuals;01-0102-F-5352330;1;0;1;Workers
12.08.1988;28;Female;ABB individuals;01-0102-F-5353561;1;0;0;Workers
21.12.1988;28;Female;ABB individuals;01-0165-F-5358420;1;1;1;Workers
04.06.1991;25;Male;ABB individuals;01-0102-F-5355761;1;1;0;Workers
27.05.1991;25;Female;ABB individuals;01-0102-F-5353469;1;0;0;Workers
24.04.1988;28;Female;ABB individuals;01-0102-F-5343244;1;0;1;Workers
23.08.1976;40;Female;ABB individuals;01-0102-F-5354843;1;0;0;Workers
03.09.1982;34;Female;ABB individuals;01-0102-F-5349720;1;0;0;Workers
01.05.1957;59;Female;ABB individuals;01-0102-F-5348816;1;1;0;Retired
15.07.1936;80;Female;ABB individuals;01-0102-F-5335945;1;0;0;Retired
24.12.1976;40;Female;ABB individuals;01-0165-F-5348863;1;1;0;Workers
19.02.1979;38;Male;ABB individuals;01-0102-F-5344576;1;0;0;Workers
25.12.1965;51;Female;ABB individuals;01-0102-F-5355536;1;0;1;Workers
06.01.1941;76;Male;ABB individuals;01-0102-F-5346476;0;0;0;Retired
30.07.1979;37;Female;ABB individuals;01-0102-F-5348323;1;0;0;Workers
25.12.1994;22;Female;ABB individuals;01-0102-F-5356752;1;0;0;Students
25.07.1985;31;Female;ABB individuals;01-0102-F-5341219;1;0;1;Workers
21.08.1982;34;Female;ABB individuals;01-0102-F-5358096;1;0;0;Workers
14.03.1941;75;Female;ABB individuals;01-0102-F-5343209;1;0;0;Retired
27.12.1974;42;Male;ABB individuals;01-0102-F-5336232;1;1;0;Workers
11.12.1983;33;Female;ABB individuals;01-0102-F-5343247;1;0;0;Workers
11.04.1987;29;Male;ABB individuals;01-0102-F-5349678;1;0;0;Workers
03.11.1963;53;Female;ABB individuals;01-0102-F-5350406;1;0;1;Workers
08.04.1938;78;Female;ABB individuals;01-0102-F-5332654;1;0;0;Retired
04.03.1954;62;Female;ABB individuals;01-0165-F-5356507;1;0;0;Retired
15.03.1984;32;Female;ABB individuals;01-0102-F-5350398;1;0;0;Workers
01.04.1997;19;Male;ABB individuals;01-0102-F-5349708;1;0;0;Students
21.07.1993;23;Male;ABB individuals;01-0102-F-5350405;1;0;1;Students
21.03.1961;55;Female;ABB individuals;01-0102-F-5354681;1;1;0;Retired
12.09.1979;37;Female;ABB individuals;01-0102-F-5333607;1;1;0;Workers
19.08.1991;25;Female;ABB individuals;01-0102-F-5335174;0;0;0;Workers
23.06.1977;39;Female;ABB individuals;01-0102-F-5349250;1;0;0;Workers
19.01.1984;33;Female;ABB individuals;01-0102-F-5342707;1;0;0;Workers
24.05.2000;16;Male;ABB individuals;01-0165-F-5357158;1;0;0;Schoolers
18.11.1956;60;Male;ABB individuals;01-0102-F-5348205;1;0;1;Retired
02.12.1961;55;Female;ABB individuals;01-0102-F-5349674;1;1;0;Retired
24.01.1959;58;Male;ABB individuals;01-0102-F-5325758;1;0;0;Workers
03.07.1986;30;Female;ABB individuals;01-0165-F-5358695;1;0;1;Workers
14.07.1998;18;Female;ABB individuals;01-0165-F-5356181;1;0;0;Students
03.05.1996;20;Female;ABB individuals;01-0165-F-5354657;1;0;0;Students
23.07.1980;36;Male;ABB individuals;01-0165-F-5358474;1;0;0;Workers
14.12.1987;29;Female;ABB individuals;01-0102-F-5358132;1;0;1;Workers
07.10.1986;30;Female;ABB individuals;01-0102-F-5344538;1;0;0;Workers
17.07.1970;46;Male;ABB individuals;01-0165-F-5351305;1;0;0;Workers
06.11.1970;46;Male;ABB individuals;01-0102-F-5353057;1;0;0;Workers
07.07.1977;39;Male;ABB individuals;01-0165-F-5357298;1;0;0;Workers
18.01.1995;22;Male;ABB individuals;01-0102-F-5351087;1;0;0;Students
02.09.1988;28;Male;ABB individuals;01-0102-F-5346434;1;0;0;Workers
19.09.1966;50;Female;ABB individuals;01-0102-F-5356375;1;0;1;Workers
24.01.1979;38;Female;ABB individuals;01-0102-F-5350884;1;0;0;Workers
17.10.1946;70;Female;ABB individuals;01-0102-F-5348543;1;0;0;Retired
11.02.1937;80;Female;ABB individuals;01-0102-F-5351966;1;0;0;Retired
19.12.1970;46;Female;ABB individuals;01-0102-F-5344450;1;0;0;Workers
14.03.1966;50;Male;ABB individuals;01-0102-F-5333520;1;0;0;Workers
27.01.1984;33;Female;ABB individuals;01-0102-F-5350892;1;0;0;Workers
11.12.1981;35;Male;ABB individuals;01-0102-F-5344954;1;0;0;Workers
13.04.1988;28;Male;ABB individuals;01-0102-F-5340618;1;1;0;Workers
